SOURCE,SOURCEID,OBJECTID,VENUEID,NAME,ADDRESS,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,CAPACITY,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,URL,NAME2,NAME3,FORMERNM,STARTDATE,COMPLAINTS,ORDERS,COMPLAINT_ORDER_FACTOR,SOURCE_SYSTEM
Sterling Commerce,SCC_2503,297,799,AMERICAN AIRLINES ARENA,601 BISCAYNE BOULEVARD,MIAMI,FL,33132,,(786) 777-1000,SINGLE USE,OPEN,19600,DADE,29057,USA,25.78133057,-80.18791885,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.americanairlinescenter.com/,,,,2017-02-01,0,1,0,Salesforce
Sterling Commerce,SCC_4433,306,396,PEPSI CENTER,1000 CHOPPER CIRCLE,DENVER,CO,80204,,(303) 405-1100,MULTIUSE,OPEN,19155,DENVER,8031,USA,39.74868381,-105.0076882,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.pepsicenter.com/,THE CAN,,,2017-05-01,0,1,0,Salesforce
Sterling Commerce,SCC_3072,308,374,UNITED CENTER,1901 WEST MADISON STREET,CHICAGO,IL,60612,,(312) 455-4500,MULTIUSE,OPEN,20917,COOK,27031,USA,41.88071747,-87.67429407,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.unitedcenter.com/,THE UC,,,2016-03-01,0,3,0,Salesforce
Sterling Commerce,SCC_2281,309,368,PRUDENTIAL CENTER,25 LAFAYETTE STREET,NEWARK,NJ,7102,,(973) 757-6000,MULTIUSE,OPEN,18500,ESSEX,25009,USA,40.73361033,-74.17121902,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.prucenter.com/,THE ROCK,,,2014-09-01,0,1,0,Salesforce
Sterling Commerce,SCC_1207,312,376,TARGET CENTER,600 FIRST AVENUE NORTH,MINNEAPOLIS,MN,55403,,(612) 673-1300,MULTIUSE,OPEN,19356,HENNEPIN,27053,USA,44.97956108,-93.27612805,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.targetcenter.com/,,,,2010-02-01,0,1,0,Salesforce
Sterling Commerce,SCC_2538,315,371,BANKERS LIFE FIELDHOUSE,125 SOUTH PENNSYLVANIA STREET,INDIANAPOLIS,IN,46204,,(317) 917-2500,MULTIUSE,OPEN,18165,MARION,41047,USA,39.76401002,-86.15556998,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.bankerslifefieldhouse.com/,,,CONSECO FIELDHOUSE,2018-04-01,0,3,0,Salesforce
Sterling Commerce,SCC_1821,318,364,AT&T CENTER,1 AT&T CENTER PARKWAY,SAN ANTONIO,TX,78219,,(210) 444-5000,SINGLE USE,OPEN,18418,BEXAR,48029,USA,29.42693063,-98.4374888,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.attcenter.com/,,,SBC CENTER,2014-03-01,0,2,0,Salesforce
Sterling Commerce,SCC_2456,325,831,XFINITY CENTER,TERRAPIN TRAIL,COLLEGE PARK,MD,20742,,,SINGLE USE,OPEN,17950,PRINCE GEORGE'S,24033,USA,38.99547675,-76.9414189,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://umterps.com/news/2016/12/21/208133549.aspx,,,COMCAST CENTER,2012-04-01,0,1,0,Salesforce
Sterling Commerce,SCC_3629,326,832,CONTE FORUM,140 COMMONWEALTH AVENUE,CHESTNUT HILL,MA,2467,,(617) 552-3000,SINGLE USE,OPEN,8606,SUFFOLK,25025,USA,42.33507784,-71.16766592,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://bceagles.com/facilities/?id=1,SILVIO O. CONTE FORUM,,,2012-08-01,0,1,0,Salesforce
Sterling Commerce,SCC_1852,328,834,DEAN E. SMITH CENTER,300 SKIPPER BOWLES DRIVE,CHAPEL HILL,NC,27514,,(919) 962-7777,SINGLE USE,OPEN,21750,ORANGE,48361,USA,35.89944504,-79.04378431,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goheels.com/news/2012/10/26/205720085.aspx,SMITH CENTER,,,2013-02-01,0,3,0,Salesforce
Sterling Commerce,SCC_2625,329,835,JOHN PAUL JONES ARENA,295 MASSIE ROAD,CHARLOTTTESVILLE,VA,22903,,(434) 243-4960,SINGLE USE,OPEN,14593,ALBEMARLE,51003,USA,38.04597515,-78.50666904,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://johnpauljonesarena.com/,JPJ,,,2019-05-01,0,1,0,Salesforce
Sterling Commerce,SCC_4033,330,836,LAWRENCE JOEL VETERANS MEMORIAL COLISEUM,499 DEACON BOULEVARD,WINSTON-SALEM,NC,27105,,(336) 758-2410,SINGLE USE,OPEN,14665,FORSYTH,13117,USA,36.12787001,-80.25764284,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.ljvm.com/,LJVM COLISEUM,,,2018-09-01,0,1,0,Salesforce
Sterling Commerce,SCC_1287,341,847,RETRIEVER ACTIVITIES CENTER,ADMINISTRATION DRIVE,BALTIMORE,MD,21250,,(410) 455-1000,SINGLE USE,OPEN,4024,BALTIMORE,24005,USA,39.25282924,-76.7124867,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.umbcretrievers.com/information/facilities/racarena/index,RAC ARENA,,,2019-03-01,0,3,0,Salesforce
Sterling Commerce,SCC_1689,343,849,A.J. PALUMBO CENTER,1304 FORBES AVENUE,PITTSBURGH,PA,15282,,(412) 396-6058,SINGLE USE,OPEN,4406,ALLEGHENY,42003,USA,40.43744277,-79.98794242,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goduquesne.com/sports/2018/5/24/facilities-duqu-facil-palumbo-html.aspx,PALUMBO CENTER,,,2012-03-01,0,2,0,Salesforce
Sterling Commerce,SCC_1908,345,851,DALE F. HALTON ARENA,9201 UNIVERSITY BOULEVARD,CHARLOTTE,NC,28223,,(704) 687-1100,SINGLE USE,OPEN,9105,MECKLENBURG,37119,USA,35.30624668,-80.73444486,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://haltonarena.uncc.edu/,JAMES H. BARNHARDT STUDENT ACTIVITY CTR,,,2010-06-01,0,3,0,Salesforce
Sterling Commerce,SCC_2314,361,867,J. OLLIE EDMUNDS CENTER,143 EAST PENNSYLVANIA AVENUE,DELAND,FL,32723,,(386) 822-8100,SINGLE USE,OPEN,5000,VOLUSIA,12127,USA,29.03961433,-81.30180317,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gohatters.com/sports/2006/12/27/735015.aspx,EDMUNDS CENTER,,,2013-08-01,0,1,0,Salesforce
Sterling Commerce,SCC_1150,364,870,JACKSONVILLE VETERANS MEMORIAL ARENA,300 A. PHILIP RANDOLPH BOULEVARD,JACKSONVILLE,FL,32211,,(904) 630-3900,SINGLE USE,OPEN,15000,DUVAL,48131,USA,30.32576229,-81.6450548,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.jaxarena.com/,THE VET,,,2019-10-01,0,2,0,Salesforce
Sterling Commerce,SCC_2687,369,875,CU EVENTS CENTER,950 REGENT DRIVE,BOULDER,CO,80303,,(303) 492-5316,SINGLE USE,OPEN,11064,BOULDER,8013,USA,40.00466996,-105.2605875,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://cubuffs.com/facilities/?id=2,COORS EVENTS CENTER,,,2014-09-01,0,2,0,Salesforce
Sterling Commerce,SCC_4553,370,876,FERRELL CENTER,1900 S. UNIVERSITY PARKS DRIVE,WACO,TX,76706,,(254) 710-1915,SINGLE USE,OPEN,10284,MCLENNAN,48309,USA,31.54795311,-97.10573587,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.baylor.edu/athleticfacilities/index.php?id=860073,,,,2012-07-01,0,3,0,Salesforce
Sterling Commerce,SCC_2896,376,882,MIZZOU ARENA,1 CHAMPIONS DRIVE,COLUMBIA,MO,65203,,(573) 882-6501,SINGLE USE,OPEN,15061,BOONE,31011,USA,38.93243595,-92.33384394,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://mutigers.com/facilities/?id=2,,,,2011-01-01,0,2,0,Salesforce
Sterling Commerce,SCC_2331,378,884,TIMES UNION CENTER,51 SOUTH PEARL STREET,ALBANY,NY,12207,,(518) 487-2000,SINGLE USE,OPEN,15229,ALBANY,56001,USA,42.6486235,-73.75478898,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.timesunioncenter-albany.com/,PEPSI ARENA,KNICKERBOCKER ARENA,PEPSI ARENA,2016-04-01,0,3,0,Salesforce
Sterling Commerce,SCC_3837,381,887,JAMES A. RHODES ARENA,373 CARROLL  STREET,AKRON,OH,44325,,(330) 972-6920,SINGLE USE,OPEN,5500,SUMMIT,49043,USA,41.07587345,-81.50869338,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gozips.com/sports/2017/5/25/athletics-facilities-JAR.aspx,,,,2010-12-01,0,3,0,Salesforce
Sterling Commerce,SCC_3869,385,891,ARENA-AUDITORIUM,EAST WILLET STREET AND NORTH 19TH STREET,LARAMIE,WY,82072,,(307) 766-7220,SINGLE USE,OPEN,11612,ALBANY,56001,USA,41.31335056,-105.5695028,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gowyo.com/facilities/?id=3,,,,2015-05-01,0,1,0,Salesforce
Sterling Commerce,SCC_2085,388,894,STEINBERG WELLNESS CENTER,168 ASHLAND PLACE,BROOKLYN,NY,11201,,(718) 488-3302,SINGLE USE,OPEN,2500,KINGS,6031,USA,40.69066998,-73.97919996,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://liuathletics.com/sports/2007/7/6/WellnessCenter.aspx,ARNOLD AND MARIE SCHWARTZ ATHLETIC CENTER,WRAC,WELLNESS RECREATION AND ATHLETIC CENTER,2016-01-01,0,1,0,Salesforce
Sterling Commerce,SCC_1605,391,897,STATE FARM CENTER,1800 SOUTJ 605 1ST STREET,CHAMPAIGN,IL,61820,,(217) 333-2923,SINGLE USE,OPEN,17085,CHAMPAIGN,17019,USA,40.09624865,-88.23593759,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://premiumseating.fightingillini.com/statefarmcenter/index.html,,,ASSEMBLY HALL,2016-11-01,0,3,0,Salesforce
Sterling Commerce,SCC_4831,392,898,ASSEMBLY HALL,1001 EAST 17TH STREET,BLOOMINGTON,IN,47408,,(812) 855-4848,SINGLE USE,OPEN,17222,MONROE,55081,USA,39.18092799,-86.52210999,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.iuhoosiers.com/facilities/ind-facilities-assembly.html,,,,2017-12-01,0,1,0,Salesforce
Sterling Commerce,SCC_1553,403,909,ALLAN P. KIRBY SPORTS CENTER,700 PIERCE STREET,EASTON,PA,18402,,(610) 330-5470,SINGLE USE,OPEN,2644,NORTHAMPTON,51131,USA,40.70193725,-75.2106283,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.goleopards.com/sports/2018/7/26/_facilities_kirby_center_html.aspx,KIRBY SPORTS CENTER,,,2010-11-01,0,3,0,Salesforce
Sterling Commerce,SCC_4089,406,912,CHRISTL ARENA,700 MILLS ROAD,WEST POINT,NY,10996,,,SINGLE USE,OPEN,5043,ORANGE,48361,USA,41.38639677,-73.96552737,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goarmywestpoint.com/sports/2015/3/6/GEN_201401014.aspx?id=4,HOLLEDER CENTER,,,2014-08-01,0,3,0,Salesforce
Sterling Commerce,SCC_3035,410,916,AMERICAN BANK CENTER,1901 SHORELINE BOULEVARD,CORPUS CHRISTI,TX,78401,,(361) 826-4700,SINGLE USE,OPEN,8000,NUECES,48355,USA,27.80730642,-97.39349116,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://americanbankcenter.com/home/,,,,2013-01-01,0,1,0,Salesforce
Sterling Commerce,SCC_3310,415,921,T.M. ELMORE GYMNASIUM,DAVIS ROAD NORTHEAST,NORMAL,AL,35811,,(256) 372-5000,SINGLE USE,OPEN,6000,MADISON,30057,USA,34.78527948,-86.5752012,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://aamusports.com/sports/2013/6/19/T.%20M.%20Elmore.aspx?id=34,,,,2015-05-01,0,2,0,Salesforce
Sterling Commerce,SCC_1873,419,380,PPG PAINTS ARENA,1001 FIFTH AVENUE,PITTSBURGH,PA,15219,,(412) 642-1800,MULTIUSE,OPEN,19000,ALLEGHENY,42003,USA,40.43958382,-79.98944696,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.ppgpaintsarena.com/,,,CONSOL ENERGY CENTER,2013-10-01,0,3,0,Salesforce
Sterling Commerce,SCC_3554,420,926,MCCANN FIELD HOUSE,3399 N RD,POUGHKEEPSIE,NY,12601,,(845) 575-3699,SINGLE USE,OPEN,3200,DUTCHESS,36027,USA,41.71744272,-73.93537742,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://goredfoxes.com/facilities/?id=6,MCCANN FIELD HOUSE,,,2011-12-01,0,2,0,Salesforce
Sterling Commerce,SCC_1104,428,934,CORBETT SPORTS CENTER,1601 EAST MARKET STREET,GREENSBORO,NC,27401,,(336) 334-7712,SINGLE USE,OPEN,5700,GUILFORD,37081,USA,36.0767521,-79.76882564,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.ncataggies.com/ViewArticle.dbml?&DB_OEM_ID=24500&ATCLID=204936497,ELLIS F. CORBETT SPORTS CENTER,,,2012-01-01,0,2,0,Salesforce
Sterling Commerce,SCC_2466,429,935,ALFRED LAWSON CENTER,1800 WAHNISH WAY,TALLAHASSEE,FL,32301,,(850) 412-5966,SINGLE USE,OPEN,9639,LEON,48289,USA,30.4242644,-84.29052385,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.famuathletics.com/ViewArticle.dbml?ATCLID=205111952,ALFRED LAWSON JR. MULTIPURPOSE CENTER,,,2017-12-01,0,1,0,Salesforce
Sterling Commerce,SCC_1567,430,936,TALMADGE L. HILL FIELD HOUSE,1700 EAST COLD SPRING LANE,BALTIMORE,MD,21239,,(443) 885-3333,SINGLE USE,OPEN,4250,BALTIMORE (CITY),24510,USA,39.34236117,-76.58534382,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.morganstatebears.com/sports/2003/7/17/Directions.aspx?&tab=3,HILL FIELD HOUSE,,,2014-12-01,0,3,0,Salesforce
Sterling Commerce,SCC_2962,431,937,JOSEPH ECHOLS MEMORIAL HALL,700 PARK AVE,NORFOLK,VA,23504,,(757) 823-8600,SINGLE USE,OPEN,4500,NORFOLK,25021,USA,36.84807225,-76.25815107,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://nsuspartans.com/sports/2007/10/25/GEN_1025075917.aspx?,,,,2017-02-01,0,1,0,Salesforce
Sterling Commerce,SCC_1789,438,944,VIEJAS ARENA,5500 CANYON CREST DRIVE,SAN DIEGO,CA,92115,,(619) 594-0234,SINGLE USE,OPEN,12414,SAN DIEGO,6073,USA,32.7738017,-117.0745168,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.as.sdsu.edu/viejas_arena/,COX ARENA,,,2014-03-01,0,3,0,Salesforce
Sterling Commerce,SCC_1707,440,946,HUNTSMAN CENTER,1825 EAST SOUTH CAMPUS ROAD,SALT LAKE CITY,UT,84112,,(801) 581-5445,SINGLE USE,OPEN,15000,SALT LAKE,49035,USA,40.76206938,-111.8387763,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://stadium.utah.edu/about/arena/,JON M. HUNTSMAN CENTER,,,2012-02-01,0,3,0,Salesforce
Sterling Commerce,SCC_1318,444,950,KNOTT ARENA,16300 OLD EMMITSBURG ROAD,EMMITSBURG,MD,21727,,(301) 447-5290,SINGLE USE,OPEN,3121,FREDERICK,51069,USA,39.67949885,-77.34642213,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.msmary.edu/student-life/recreation/ARCC/,,,,2018-07-01,0,2,0,Salesforce
Sterling Commerce,SCC_4225,447,953,JENNY CRAIG PAVILION,5998 ALCALA PARK WAY,SAN DIEGO,CA,92110,,(619) 260-7550,SINGLE USE,OPEN,5100,SAN DIEGO,6073,USA,32.77444451,-117.1837721,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://usdtoreros.com/sports/2018/5/23/facilities-usd-10-facilities-html.aspx,SLIM GYM,,,2018-10-01,0,3,0,Salesforce
Sterling Commerce,SCC_1681,448,954,LEAVEY CENTER,500 EL CAMINO REAL,SANTA CLARA,CA,95053,,,SINGLE USE,OPEN,4700,SANTA CLARA,6085,USA,37.34916785,-121.9352463,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.santaclarabroncos.com/information/facilities/leavey,LEAVEY EVENT CENTER,TOSO PAVILION,,2011-11-01,0,3,0,Salesforce
Sterling Commerce,SCC_3081,452,959,FIFTH THIRD ARENA AT SHOEMAKER CENTER,2700 O'VARSITY WAY,CINCINNATI,OH,45221,,(513) 556-2170,SINGLE USE,OPEN,13176,HAMILTON,20075,USA,39.13114158,-84.51416219,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gobearcats.com/facilities/?id=1003,,,,2012-09-01,0,2,0,Salesforce
Sterling Commerce,SCC_2715,453,960,KFC YUM! CENTER,1 ARENA PLAZA,LOUISVILLE,KY,40202,,(502) 690-9000,SINGLE USE,OPEN,22090,JEFFERSON,22051,USA,38.25782064,-85.75373386,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.kfcyumcenter.com/,,,,2017-12-01,0,2,0,Salesforce
Sterling Commerce,SCC_2017,454,961,GAMPEL PAVILION,2098 HILLSIDE ROAD,STORRS,CT,6269,,(860) 486-2724,SINGLE USE,OPEN,9882,TOLLAND,9013,USA,41.80525114,-72.25450072,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://uconnhuskies.com/facilities/?id=3,HARRY A. GAMPEL PAVILION,,,2012-08-01,0,1,0,Salesforce
Sterling Commerce,SCC_3084,462,969,CAMERON HALL,302 CAMERON HALL,LEXINGTON,VA,24450,,(540) 464-7230,SINGLE USE,OPEN,5800,LEXINGTON,51678,USA,37.78851516,-79.43653466,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.vmikeydets.com/ViewArticle.dbml?DB_OEM_ID=9800&ATCLID=204808792,,,,2019-07-01,0,1,0,Salesforce
Sterling Commerce,SCC_3411,465,972,CARVER-HAWKEYE ARENA,1 ELLIOTT DRIVE,IOWA CITY,IA,52242,,(319) 335-9431,SINGLE USE,OPEN,15500,JOHNSON,56019,USA,41.66375897,-91.55457999,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://hawkeyesports.com/sports/2016/6/13/facilities-iowa-carver-hawkeye-html.aspx,,,,2016-09-01,0,1,0,Salesforce
Sterling Commerce,SCC_2541,473,980,CONVOCATION CENTER (VIRGINIA),895 UNIVERSITY BLVD,HARRISONBURG,VA,22807,,,SINGLE USE,OPEN,6426,HARRISONBURG,51660,USA,38.43186143,-78.86886449,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://jmusports.com/facilities/?id=5,,,,2019-01-01,0,2,0,Salesforce
Sterling Commerce,SCC_4802,474,981,GSU SPORTS ARENA,125 DECATUR STREET SE,ATLANTA,GA,30303,,(404) 413-4009,SINGLE USE,OPEN,3455,FULTON,17057,USA,33.75160572,-84.38626258,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.georgiastatesports.com/ViewArticle.dbml?ATCLID=205155090,,,,2013-09-01,0,3,0,Salesforce
Sterling Commerce,SCC_1332,475,982,DAVID S. MACK SPORTS AND EXHIBITION COMPLEX,245 HOFSTRA UNIVERSITY,HEMPSTEAD,NY,11549,,(516) 463-6671,SINGLE USE,OPEN,5023,NASSAU,12089,USA,40.71966542,-73.59685304,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gohofstra.com/sports/2014/8/22/GEN_0822145306.aspx?id=72,MACK SPORTS COMPLEX,,HOFSTRA ARENA,2015-01-01,0,3,0,Salesforce
Sterling Commerce,SCC_2817,481,381,FEDEX FORUM,191 BEALE STREET,MEMPHIS,TN,38103,,(901) 205-2525,MULTIUSE,OPEN,18400,SHELBY,19165,USA,35.13822085,-90.05038493,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://fedexforum.com/homepage.aspx,,,,2013-03-01,0,3,0,Salesforce
Sterling Commerce,SCC_4597,482,989,DEVLIN FIELDHOUSE,MCALISTER AT FRERET STREET,NEW ORLEANS,LA,70118,,(504) 865-5000,SINGLE USE,OPEN,4100,ORLEANS,22071,USA,29.93910925,-90.12068252,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://tulanegreenwave.com/facilities/?id=11,AVRON B. FOGELMAN ARENA,,FOGELMAN ARENA,2017-02-01,0,2,0,Salesforce
Sterling Commerce,SCC_3327,485,992,BEEGHLY PHYSICAL EDUCATION CENTER,224 W SPRING ST,YOUNGSTOWN,OH,44502,,(330) 941-1978,SINGLE USE,OPEN,6300,MAHONING,39099,USA,41.10824303,-80.64883739,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.ysusports.com/information/facilities/beeghly_center,BEEGHLY CENTER,,,2018-08-01,0,3,0,Salesforce
Sterling Commerce,SCC_4924,489,996,JOSEPH J. GENTILE CENTER,6511 NORTH WINTHROP ROAD,CHICAGO,IL,60626,,(773) 508-2610,SINGLE USE,OPEN,5200,COOK,27031,USA,42.00059002,-87.65906,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://loyolaramblers.com/sports/2017/5/25/facilities-loyc-gentile-html.aspx,,,,2010-11-01,0,2,0,Salesforce
Sterling Commerce,SCC_2137,497,1004,DRADDY GYMNASIUM,W 244TH ST,RIVERDALE,NY,10471,,,SINGLE USE,OPEN,2345,BRONX,36005,USA,40.89073182,-73.90026959,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gojaspers.com/facilities/?id=1,,,,2018-10-01,0,2,0,Salesforce
Sterling Commerce,SCC_4109,499,1006,DUNN CENTER,ROBB AVENUE AND MARION STREET,CLARKSVILLE,TN,37040,,(931) 221-7127,SINGLE USE,OPEN,7257,MONTGOMERY,20125,USA,36.53628187,-87.35665897,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://letsgopeay.com/facilities/?id=1,DAVE AARON ARENA,,,2016-01-01,0,1,0,Salesforce
Sterling Commerce,SCC_2732,507,1014,GALEN CENTER,3400 S FIGUEROSA ST,LOS ANGELES,CA,90089,,(213) 740-0626,SINGLE USE,OPEN,10258,LOS ANGELES,6037,USA,34.02100001,-118.27966,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,http://www.galencenter.org/,,,,2014-05-01,0,1,0,Salesforce
Sterling Commerce,SCC_4824,509,1016,COTTERELL COURT,13 OAK DRIVE,HAMILTON,NY,13346,,,SINGLE USE,OPEN,1750,MADISON,30057,USA,42.814938,-75.54270202,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://gocolgateraiders.com/sports/2005/12/13/Cotterell.aspx,REID ATHLETIC CENTER,,,2014-08-01,0,2,0,Salesforce
Sterling Commerce,SCC_2091,512,1019,COLONIAL LIFE ARENA,801 LINCOLN STREET,COLUMBIA,SC,29201,,(803) 576-9200,SINGLE USE,OPEN,18000,RICHLAND,30083,USA,33.99479853,-81.03735868,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.coloniallifearena.com/,COLONIAL LIFE ARENA,,COLONIAL CENTER,2019-10-01,0,1,0,Salesforce
Sterling Commerce,SCC_4892,513,1020,HUMPHREY COLISEUM,55 COLISEUM BOULEVARD,STARKSVILLE,MS,39762,,(662) 325-4201,SINGLE USE,OPEN,10575,OKTIBBEHA,28105,USA,33.46174387,-88.79406,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://www.humphreycoliseum.msstate.edu/,,,,2011-03-01,0,2,0,Salesforce
Sterling Commerce,SCC_4760,514,1021,BELK ARENA,200 BAKER DRIVE,DAVIDSON,NC,28036,,(704) 894-2000,SINGLE USE,OPEN,5700,MECKLENBURG,37119,USA,35.49925924,-80.84042395,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://davidsonwildcats.com/sports/2007/8/24/FacilArena.aspx,JOHN M. BELK ARENA,,,2013-10-01,0,1,0,Salesforce
Sterling Commerce,SCC_1389,518,1025,BURTON COLISEUM,7001 GULF HIGHWAY,LAKE CHARLES,LA,70607,,(337) 721-4090,SINGLE USE,OPEN,8500,CALCASIEU,22019,USA,30.13701732,-93.21155485,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://mcneesesports.com/facilities/?id=1,,,,2011-03-01,0,3,0,Salesforce
Sterling Commerce,SCC_1390,519,1026,FARRIS CENTER,BRUCE STREET AND WESTERN AVENUE,CONWAY,AR,72034,,,SINGLE USE,OPEN,6000,FAULKNER,5045,USA,35.08190522,-92.45956541,711310,PROMOTERS OF PERFORMING ARTS SPORTS AND SIMILAR EVENTS WITH FACILITIES,https://ucasports.com/sports/2010/8/9/MBB_0809101251.aspx?path=mbball,,,,2015-12-01,0,3,0,Salesforce
