recordId,plantID,sensorManufacturer,sensor_reading_timestamp,sensor_id,sensor_output,surrogate_id,create_date
SD_P89384_58379,P89384,Siemens,2020-07-23T05:00:00Z,MS01,5,MS01_2020-07-23T05:00:00Z,2020-07-23T05:00:00Z
SD_P89384_58380,P89384,Siemens,2020-07-23T05:30:00Z,MS01,5,MS01_2020-07-23T05:30:00Z,2020-07-23T05:30:00Z
SD_P89384_58381,P89384,Siemens,2020-07-23T06:00:00Z,MS01,6,MS01_2020-07-23T06:00:00Z,2020-07-23T06:00:00Z
SD_P89384_58382,P89384,Siemens,2020-07-23T06:30:00Z,MS01,5,MS01_2020-07-23T06:30:00Z,2020-07-23T06:30:00Z
SD_P89384_58383,P89384,Siemens,2020-07-23T07:00:00Z,MS01,6,MS01_2020-07-23T07:00:00Z,2020-07-23T07:00:00Z
SD_P89384_58384,P89384,Siemens,2020-07-23T07:30:00Z,MS01,6,MS01_2020-07-23T07:30:00Z,2020-07-23T07:30:00Z
SD_P89384_58385,P89384,Siemens,2020-07-23T08:00:00Z,MS01,5,MS01_2020-07-23T08:00:00Z,2020-07-23T08:00:00Z
SD_P89384_58386,P89384,Siemens,2020-07-23T08:30:00Z,MS01,4,MS01_2020-07-23T08:30:00Z,2020-07-23T08:30:00Z
SD_P89384_58387,P89384,Siemens,2020-07-23T09:00:00Z,MS01,6,MS01_2020-07-23T09:00:00Z,2020-07-23T09:00:00Z
SD_P89384_58388,P89384,Siemens,2020-07-23T09:30:00Z,MS01,6,MS01_2020-07-23T09:30:00Z,2020-07-23T09:30:00Z
SD_P89384_58389,P89384,Siemens,2020-07-23T10:00:00Z,MS01,6,MS01_2020-07-23T10:00:00Z,2020-07-23T10:00:00Z
SD_P89384_58390,P89384,Siemens,2020-07-23T10:30:00Z,MS01,5,MS01_2020-07-23T10:30:00Z,2020-07-23T10:30:00Z
SD_P89384_58391,P89384,Siemens,2020-07-23T11:00:00Z,MS01,5,MS01_2020-07-23T11:00:00Z,2020-07-23T11:00:00Z
SD_P89384_58392,P89384,Siemens,2020-07-23T11:30:00Z,MS01,5,MS01_2020-07-23T11:30:00Z,2020-07-23T11:30:00Z
SD_P89384_58393,P89384,Siemens,2020-07-23T12:00:00Z,MS01,5,MS01_2020-07-23T12:00:00Z,2020-07-23T12:00:00Z
SD_P89384_58394,P89384,Siemens,2020-07-23T12:30:00Z,MS01,4,MS01_2020-07-23T12:30:00Z,2020-07-23T12:30:00Z
SD_P89384_58395,P89384,Siemens,2020-07-23T13:00:00Z,MS01,6,MS01_2020-07-23T13:00:00Z,2020-07-23T13:00:00Z
SD_P89384_58396,P89384,Siemens,2020-07-23T13:30:00Z,MS01,6,MS01_2020-07-23T13:30:00Z,2020-07-23T13:30:00Z
SD_P89384_58397,P89384,Siemens,2020-07-23T14:00:00Z,MS01,5,MS01_2020-07-23T14:00:00Z,2020-07-23T14:00:00Z
SD_P89384_58398,P89384,Siemens,2020-07-23T14:30:00Z,MS01,6,MS01_2020-07-23T14:30:00Z,2020-07-23T14:30:00Z
SD_P89384_58399,P89384,Siemens,2020-07-23T15:00:00Z,MS01,5,MS01_2020-07-23T15:00:00Z,2020-07-23T15:00:00Z
SD_P89384_58400,P89384,Siemens,2020-07-23T15:30:00Z,MS01,4,MS01_2020-07-23T15:30:00Z,2020-07-23T15:30:00Z
SD_P89384_58401,P89384,Siemens,2020-07-23T16:00:00Z,MS01,4,MS01_2020-07-23T16:00:00Z,2020-07-23T16:00:00Z
SD_P89384_58402,P89384,Siemens,2020-07-23T16:30:00Z,MS01,6,MS01_2020-07-23T16:30:00Z,2020-07-23T16:30:00Z
SD_P89384_58403,P89384,Siemens,2020-07-23T17:00:00Z,MS01,4,MS01_2020-07-23T17:00:00Z,2020-07-23T17:00:00Z
SD_P89384_58404,P89384,Siemens,2020-07-23T17:30:00Z,MS01,5,MS01_2020-07-23T17:30:00Z,2020-07-23T17:30:00Z
SD_P89384_58405,P89384,Siemens,2020-07-23T18:00:00Z,MS01,4,MS01_2020-07-23T18:00:00Z,2020-07-23T18:00:00Z
SD_P89384_58406,P89384,Siemens,2020-07-23T18:30:00Z,MS01,5,MS01_2020-07-23T18:30:00Z,2020-07-23T18:30:00Z
SD_P89384_58407,P89384,Siemens,2020-07-23T19:00:00Z,MS01,6,MS01_2020-07-23T19:00:00Z,2020-07-23T19:00:00Z
SD_P89384_58408,P89384,Siemens,2020-07-23T19:30:00Z,MS01,4,MS01_2020-07-23T19:30:00Z,2020-07-23T19:30:00Z
SD_P89384_58409,P89384,Siemens,2020-07-23T20:00:00Z,MS01,5,MS01_2020-07-23T20:00:00Z,2020-07-23T20:00:00Z
SD_P89384_58410,P89384,Siemens,2020-07-23T20:30:00Z,MS01,5,MS01_2020-07-23T20:30:00Z,2020-07-23T20:30:00Z
SD_P89384_58411,P89384,Siemens,2020-07-23T21:00:00Z,MS01,4,MS01_2020-07-23T21:00:00Z,2020-07-23T21:00:00Z
SD_P89384_58412,P89384,Siemens,2020-07-23T21:30:00Z,MS01,6,MS01_2020-07-23T21:30:00Z,2020-07-23T21:30:00Z
SD_P89384_58413,P89384,Siemens,2020-07-23T22:00:00Z,MS01,5,MS01_2020-07-23T22:00:00Z,2020-07-23T22:00:00Z
SD_P89384_58414,P89384,Siemens,2020-07-23T22:30:00Z,MS01,4,MS01_2020-07-23T22:30:00Z,2020-07-23T22:30:00Z
SD_P89384_58415,P89384,Siemens,2020-07-23T23:00:00Z,MS01,4,MS01_2020-07-23T23:00:00Z,2020-07-23T23:00:00Z
SD_P89384_58416,P89384,Siemens,2020-07-23T23:30:00Z,MS01,5,MS01_2020-07-23T23:30:00Z,2020-07-23T23:30:00Z
SD_P89384_58417,P89384,Siemens,2020-07-24T00:00:00Z,MS01,6,MS01_2020-07-24T00:00:00Z,2020-07-24T00:00:00Z
SD_P89384_58418,P89384,Siemens,2020-07-24T00:30:00Z,MS01,5,MS01_2020-07-24T00:30:00Z,2020-07-24T00:30:00Z
SD_P89384_58419,P89384,Siemens,2020-07-24T01:00:00Z,MS01,6,MS01_2020-07-24T01:00:00Z,2020-07-24T01:00:00Z
SD_P89384_58420,P89384,Siemens,2020-07-24T01:30:00Z,MS01,5,MS01_2020-07-24T01:30:00Z,2020-07-24T01:30:00Z
SD_P89384_58421,P89384,Siemens,2020-07-24T02:00:00Z,MS01,6,MS01_2020-07-24T02:00:00Z,2020-07-24T02:00:00Z
SD_P89384_58422,P89384,Siemens,2020-07-24T02:30:00Z,MS01,5,MS01_2020-07-24T02:30:00Z,2020-07-24T02:30:00Z
SD_P89384_58423,P89384,Siemens,2020-07-24T03:00:00Z,MS01,4,MS01_2020-07-24T03:00:00Z,2020-07-24T03:00:00Z
SD_P89384_58424,P89384,Siemens,2020-07-24T03:30:00Z,MS01,4,MS01_2020-07-24T03:30:00Z,2020-07-24T03:30:00Z
SD_P89384_58425,P89384,Siemens,2020-07-24T04:00:00Z,MS01,4,MS01_2020-07-24T04:00:00Z,2020-07-24T04:00:00Z
SD_P89384_58426,P89384,Siemens,2020-07-24T04:30:00Z,MS01,6,MS01_2020-07-24T04:30:00Z,2020-07-24T04:30:00Z
SD_P89384_58427,P89384,Siemens,2020-07-24T05:00:00Z,MS01,4,MS01_2020-07-24T05:00:00Z,2020-07-24T05:00:00Z
SD_P89384_58428,P89384,Siemens,2020-07-24T05:30:00Z,MS01,6,MS01_2020-07-24T05:30:00Z,2020-07-24T05:30:00Z
SD_P89384_58429,P89384,Siemens,2020-07-24T06:00:00Z,MS01,6,MS01_2020-07-24T06:00:00Z,2020-07-24T06:00:00Z
SD_P89384_58430,P89384,Siemens,2020-07-24T06:30:00Z,MS01,5,MS01_2020-07-24T06:30:00Z,2020-07-24T06:30:00Z
SD_P89384_58431,P89384,Siemens,2020-07-24T07:00:00Z,MS01,6,MS01_2020-07-24T07:00:00Z,2020-07-24T07:00:00Z
SD_P89384_58432,P89384,Siemens,2020-07-24T07:30:00Z,MS01,4,MS01_2020-07-24T07:30:00Z,2020-07-24T07:30:00Z
SD_P89384_58433,P89384,Siemens,2020-07-24T08:00:00Z,MS01,5,MS01_2020-07-24T08:00:00Z,2020-07-24T08:00:00Z
SD_P89384_58434,P89384,Siemens,2020-07-24T08:30:00Z,MS01,6,MS01_2020-07-24T08:30:00Z,2020-07-24T08:30:00Z
SD_P89384_58435,P89384,Siemens,2020-07-24T09:00:00Z,MS01,6,MS01_2020-07-24T09:00:00Z,2020-07-24T09:00:00Z
SD_P89384_58436,P89384,Siemens,2020-07-24T09:30:00Z,MS01,5,MS01_2020-07-24T09:30:00Z,2020-07-24T09:30:00Z
SD_P89384_58437,P89384,Siemens,2020-07-24T10:00:00Z,MS01,5,MS01_2020-07-24T10:00:00Z,2020-07-24T10:00:00Z
SD_P89384_58438,P89384,Siemens,2020-07-24T10:30:00Z,MS01,4,MS01_2020-07-24T10:30:00Z,2020-07-24T10:30:00Z
SD_P89384_58439,P89384,Siemens,2020-07-24T11:00:00Z,MS01,5,MS01_2020-07-24T11:00:00Z,2020-07-24T11:00:00Z
SD_P89384_58440,P89384,Siemens,2020-07-24T11:30:00Z,MS01,5,MS01_2020-07-24T11:30:00Z,2020-07-24T11:30:00Z
SD_P89384_58441,P89384,Siemens,2020-07-24T12:00:00Z,MS01,6,MS01_2020-07-24T12:00:00Z,2020-07-24T12:00:00Z
SD_P89384_58442,P89384,Siemens,2020-07-24T12:30:00Z,MS01,4,MS01_2020-07-24T12:30:00Z,2020-07-24T12:30:00Z
SD_P89384_58443,P89384,Siemens,2020-07-24T13:00:00Z,MS01,5,MS01_2020-07-24T13:00:00Z,2020-07-24T13:00:00Z
SD_P89384_58444,P89384,Siemens,2020-07-24T13:30:00Z,MS01,6,MS01_2020-07-24T13:30:00Z,2020-07-24T13:30:00Z
SD_P89384_58445,P89384,Siemens,2020-07-24T14:00:00Z,MS01,5,MS01_2020-07-24T14:00:00Z,2020-07-24T14:00:00Z
SD_P89384_58446,P89384,Siemens,2020-07-24T14:30:00Z,MS01,5,MS01_2020-07-24T14:30:00Z,2020-07-24T14:30:00Z
SD_P89384_58447,P89384,Siemens,2020-07-24T15:00:00Z,MS01,5,MS01_2020-07-24T15:00:00Z,2020-07-24T15:00:00Z
SD_P89384_58448,P89384,Siemens,2020-07-24T15:30:00Z,MS01,6,MS01_2020-07-24T15:30:00Z,2020-07-24T15:30:00Z
SD_P89384_58449,P89384,Siemens,2020-07-24T16:00:00Z,MS01,4,MS01_2020-07-24T16:00:00Z,2020-07-24T16:00:00Z
SD_P89384_58450,P89384,Siemens,2020-07-24T16:30:00Z,MS01,4,MS01_2020-07-24T16:30:00Z,2020-07-24T16:30:00Z
SD_P89384_58451,P89384,Siemens,2020-07-24T17:00:00Z,MS01,5,MS01_2020-07-24T17:00:00Z,2020-07-24T17:00:00Z
SD_P89384_58452,P89384,Siemens,2020-07-24T17:30:00Z,MS01,6,MS01_2020-07-24T17:30:00Z,2020-07-24T17:30:00Z
SD_P89384_58453,P89384,Siemens,2020-07-24T18:00:00Z,MS01,4,MS01_2020-07-24T18:00:00Z,2020-07-24T18:00:00Z
SD_P89384_58454,P89384,Siemens,2020-07-24T18:30:00Z,MS01,6,MS01_2020-07-24T18:30:00Z,2020-07-24T18:30:00Z
SD_P89384_58455,P89384,Siemens,2020-07-24T19:00:00Z,MS01,4,MS01_2020-07-24T19:00:00Z,2020-07-24T19:00:00Z
SD_P89384_58456,P89384,Siemens,2020-07-24T19:30:00Z,MS01,4,MS01_2020-07-24T19:30:00Z,2020-07-24T19:30:00Z
SD_P89384_58457,P89384,Siemens,2020-07-24T20:00:00Z,MS01,4,MS01_2020-07-24T20:00:00Z,2020-07-24T20:00:00Z
SD_P89384_58458,P89384,Siemens,2020-07-24T20:30:00Z,MS01,4,MS01_2020-07-24T20:30:00Z,2020-07-24T20:30:00Z
SD_P89384_58459,P89384,Siemens,2020-07-24T21:00:00Z,MS01,5,MS01_2020-07-24T21:00:00Z,2020-07-24T21:00:00Z
SD_P89384_58460,P89384,Siemens,2020-07-24T21:30:00Z,MS01,6,MS01_2020-07-24T21:30:00Z,2020-07-24T21:30:00Z
SD_P89384_58461,P89384,Siemens,2020-07-24T22:00:00Z,MS01,4,MS01_2020-07-24T22:00:00Z,2020-07-24T22:00:00Z
SD_P89384_58462,P89384,Siemens,2020-07-24T22:30:00Z,MS01,6,MS01_2020-07-24T22:30:00Z,2020-07-24T22:30:00Z
SD_P89384_58463,P89384,Siemens,2020-07-24T23:00:00Z,MS01,4,MS01_2020-07-24T23:00:00Z,2020-07-24T23:00:00Z
SD_P89384_58464,P89384,Siemens,2020-07-24T23:30:00Z,MS01,4,MS01_2020-07-24T23:30:00Z,2020-07-24T23:30:00Z
SD_P89384_58465,P89384,Siemens,2020-07-25T00:00:00Z,MS01,4,MS01_2020-07-25T00:00:00Z,2020-07-25T00:00:00Z
SD_P89384_58466,P89384,Siemens,2020-07-25T00:30:00Z,MS01,4,MS01_2020-07-25T00:30:00Z,2020-07-25T00:30:00Z
SD_P89384_58467,P89384,Siemens,2020-07-25T01:00:00Z,MS01,6,MS01_2020-07-25T01:00:00Z,2020-07-25T01:00:00Z
SD_P89384_58468,P89384,Siemens,2020-07-25T01:30:00Z,MS01,5,MS01_2020-07-25T01:30:00Z,2020-07-25T01:30:00Z
SD_P89384_58469,P89384,Siemens,2020-07-25T02:00:00Z,MS01,4,MS01_2020-07-25T02:00:00Z,2020-07-25T02:00:00Z
SD_P89384_58470,P89384,Siemens,2020-07-25T02:30:00Z,MS01,6,MS01_2020-07-25T02:30:00Z,2020-07-25T02:30:00Z
SD_P89384_58471,P89384,Siemens,2020-07-25T03:00:00Z,MS01,6,MS01_2020-07-25T03:00:00Z,2020-07-25T03:00:00Z
SD_P89384_58472,P89384,Siemens,2020-07-25T03:30:00Z,MS01,5,MS01_2020-07-25T03:30:00Z,2020-07-25T03:30:00Z
SD_P89384_58473,P89384,Siemens,2020-07-25T04:00:00Z,MS01,4,MS01_2020-07-25T04:00:00Z,2020-07-25T04:00:00Z
SD_P89384_58474,P89384,Siemens,2020-07-25T04:30:00Z,MS01,4,MS01_2020-07-25T04:30:00Z,2020-07-25T04:30:00Z
SD_P89384_58475,P89384,Siemens,2020-07-25T05:00:00Z,MS01,6,MS01_2020-07-25T05:00:00Z,2020-07-25T05:00:00Z
SD_P89384_58476,P89384,Siemens,2020-07-25T05:30:00Z,MS01,5,MS01_2020-07-25T05:30:00Z,2020-07-25T05:30:00Z
SD_P89384_58477,P89384,Siemens,2020-07-25T06:00:00Z,MS01,4,MS01_2020-07-25T06:00:00Z,2020-07-25T06:00:00Z
SD_P89384_58478,P89384,Siemens,2020-07-25T06:30:00Z,MS01,4,MS01_2020-07-25T06:30:00Z,2020-07-25T06:30:00Z
SD_P89384_58479,P89384,Siemens,2020-07-25T07:00:00Z,MS01,5,MS01_2020-07-25T07:00:00Z,2020-07-25T07:00:00Z
SD_P89384_58480,P89384,Siemens,2020-07-25T07:30:00Z,MS01,6,MS01_2020-07-25T07:30:00Z,2020-07-25T07:30:00Z
SD_P89384_58481,P89384,Siemens,2020-07-25T08:00:00Z,MS01,4,MS01_2020-07-25T08:00:00Z,2020-07-25T08:00:00Z
SD_P89384_58482,P89384,Siemens,2020-07-25T08:30:00Z,MS01,4,MS01_2020-07-25T08:30:00Z,2020-07-25T08:30:00Z
SD_P89384_58483,P89384,Siemens,2020-07-25T09:00:00Z,MS01,5,MS01_2020-07-25T09:00:00Z,2020-07-25T09:00:00Z
SD_P89384_58484,P89384,Siemens,2020-07-25T09:30:00Z,MS01,5,MS01_2020-07-25T09:30:00Z,2020-07-25T09:30:00Z
SD_P89384_58485,P89384,Siemens,2020-07-25T10:00:00Z,MS01,6,MS01_2020-07-25T10:00:00Z,2020-07-25T10:00:00Z
SD_P89384_58486,P89384,Siemens,2020-07-25T10:30:00Z,MS01,6,MS01_2020-07-25T10:30:00Z,2020-07-25T10:30:00Z
SD_P89384_58487,P89384,Siemens,2020-07-25T11:00:00Z,MS01,4,MS01_2020-07-25T11:00:00Z,2020-07-25T11:00:00Z
SD_P89384_58488,P89384,Siemens,2020-07-25T11:30:00Z,MS01,6,MS01_2020-07-25T11:30:00Z,2020-07-25T11:30:00Z
SD_P89384_58489,P89384,Siemens,2020-07-25T12:00:00Z,MS01,5,MS01_2020-07-25T12:00:00Z,2020-07-25T12:00:00Z
SD_P89384_58490,P89384,Siemens,2020-07-25T12:30:00Z,MS01,5,MS01_2020-07-25T12:30:00Z,2020-07-25T12:30:00Z
SD_P89384_58491,P89384,Siemens,2020-07-25T13:00:00Z,MS01,6,MS01_2020-07-25T13:00:00Z,2020-07-25T13:00:00Z
SD_P89384_58492,P89384,Siemens,2020-07-25T13:30:00Z,MS01,4,MS01_2020-07-25T13:30:00Z,2020-07-25T13:30:00Z
SD_P89384_58493,P89384,Siemens,2020-07-25T14:00:00Z,MS01,5,MS01_2020-07-25T14:00:00Z,2020-07-25T14:00:00Z
SD_P89384_58494,P89384,Siemens,2020-07-25T14:30:00Z,MS01,5,MS01_2020-07-25T14:30:00Z,2020-07-25T14:30:00Z
SD_P89384_58495,P89384,Siemens,2020-07-25T15:00:00Z,MS01,6,MS01_2020-07-25T15:00:00Z,2020-07-25T15:00:00Z
SD_P89384_58496,P89384,Siemens,2020-07-25T15:30:00Z,MS01,5,MS01_2020-07-25T15:30:00Z,2020-07-25T15:30:00Z
SD_P89384_58497,P89384,Siemens,2020-07-25T16:00:00Z,MS01,5,MS01_2020-07-25T16:00:00Z,2020-07-25T16:00:00Z
SD_P89384_58498,P89384,Siemens,2020-07-25T16:30:00Z,MS01,5,MS01_2020-07-25T16:30:00Z,2020-07-25T16:30:00Z
SD_P89384_58499,P89384,Siemens,2020-07-25T17:00:00Z,MS01,4,MS01_2020-07-25T17:00:00Z,2020-07-25T17:00:00Z
SD_P89384_58500,P89384,Siemens,2020-07-25T17:30:00Z,MS01,4,MS01_2020-07-25T17:30:00Z,2020-07-25T17:30:00Z
SD_P89384_58501,P89384,Siemens,2020-07-25T18:00:00Z,MS01,5,MS01_2020-07-25T18:00:00Z,2020-07-25T18:00:00Z
SD_P89384_58502,P89384,Siemens,2020-07-25T18:30:00Z,MS01,4,MS01_2020-07-25T18:30:00Z,2020-07-25T18:30:00Z
SD_P89384_58503,P89384,Siemens,2020-07-25T19:00:00Z,MS01,6,MS01_2020-07-25T19:00:00Z,2020-07-25T19:00:00Z
SD_P89384_58504,P89384,Siemens,2020-07-25T19:30:00Z,MS01,6,MS01_2020-07-25T19:30:00Z,2020-07-25T19:30:00Z
SD_P89384_58505,P89384,Siemens,2020-07-25T20:00:00Z,MS01,4,MS01_2020-07-25T20:00:00Z,2020-07-25T20:00:00Z
SD_P89384_58506,P89384,Siemens,2020-07-25T20:30:00Z,MS01,6,MS01_2020-07-25T20:30:00Z,2020-07-25T20:30:00Z
SD_P89384_58507,P89384,Siemens,2020-07-25T21:00:00Z,MS01,4,MS01_2020-07-25T21:00:00Z,2020-07-25T21:00:00Z
SD_P89384_58508,P89384,Siemens,2020-07-25T21:30:00Z,MS01,5,MS01_2020-07-25T21:30:00Z,2020-07-25T21:30:00Z
SD_P89384_58509,P89384,Siemens,2020-07-25T22:00:00Z,MS01,5,MS01_2020-07-25T22:00:00Z,2020-07-25T22:00:00Z
SD_P89384_58510,P89384,Siemens,2020-07-25T22:30:00Z,MS01,5,MS01_2020-07-25T22:30:00Z,2020-07-25T22:30:00Z
SD_P89384_58511,P89384,Siemens,2020-07-25T23:00:00Z,MS01,6,MS01_2020-07-25T23:00:00Z,2020-07-25T23:00:00Z
SD_P89384_58512,P89384,Siemens,2020-07-25T23:30:00Z,MS01,6,MS01_2020-07-25T23:30:00Z,2020-07-25T23:30:00Z
SD_P89384_58513,P89384,Siemens,2020-07-26T00:00:00Z,MS01,4,MS01_2020-07-26T00:00:00Z,2020-07-26T00:00:00Z
SD_P89384_58514,P89384,Siemens,2020-07-26T00:30:00Z,MS01,5,MS01_2020-07-26T00:30:00Z,2020-07-26T00:30:00Z
SD_P89384_58515,P89384,Siemens,2020-07-26T01:00:00Z,MS01,4,MS01_2020-07-26T01:00:00Z,2020-07-26T01:00:00Z
SD_P89384_58516,P89384,Siemens,2020-07-26T01:30:00Z,MS01,5,MS01_2020-07-26T01:30:00Z,2020-07-26T01:30:00Z
SD_P89384_58517,P89384,Siemens,2020-07-26T02:00:00Z,MS01,5,MS01_2020-07-26T02:00:00Z,2020-07-26T02:00:00Z
SD_P89384_58518,P89384,Siemens,2020-07-26T02:30:00Z,MS01,4,MS01_2020-07-26T02:30:00Z,2020-07-26T02:30:00Z
SD_P89384_58519,P89384,Siemens,2020-07-26T03:00:00Z,MS01,4,MS01_2020-07-26T03:00:00Z,2020-07-26T03:00:00Z
SD_P89384_58520,P89384,Siemens,2020-07-26T03:30:00Z,MS01,5,MS01_2020-07-26T03:30:00Z,2020-07-26T03:30:00Z
SD_P89384_58521,P89384,Siemens,2020-07-26T04:00:00Z,MS01,6,MS01_2020-07-26T04:00:00Z,2020-07-26T04:00:00Z
SD_P89384_58522,P89384,Siemens,2020-07-26T04:30:00Z,MS01,6,MS01_2020-07-26T04:30:00Z,2020-07-26T04:30:00Z
SD_P89384_58523,P89384,Siemens,2020-07-26T05:00:00Z,MS01,4,MS01_2020-07-26T05:00:00Z,2020-07-26T05:00:00Z
SD_P89384_58524,P89384,Siemens,2020-07-26T05:30:00Z,MS01,5,MS01_2020-07-26T05:30:00Z,2020-07-26T05:30:00Z
SD_P89384_58525,P89384,Siemens,2020-07-26T06:00:00Z,MS01,5,MS01_2020-07-26T06:00:00Z,2020-07-26T06:00:00Z
SD_P89384_58526,P89384,Siemens,2020-07-26T06:30:00Z,MS01,6,MS01_2020-07-26T06:30:00Z,2020-07-26T06:30:00Z
SD_P89384_58527,P89384,Siemens,2020-07-26T07:00:00Z,MS01,6,MS01_2020-07-26T07:00:00Z,2020-07-26T07:00:00Z
SD_P89384_58528,P89384,Siemens,2020-07-26T07:30:00Z,MS01,6,MS01_2020-07-26T07:30:00Z,2020-07-26T07:30:00Z
SD_P89384_58529,P89384,Siemens,2020-07-26T08:00:00Z,MS01,6,MS01_2020-07-26T08:00:00Z,2020-07-26T08:00:00Z
SD_P89384_58530,P89384,Siemens,2020-07-26T08:30:00Z,MS01,5,MS01_2020-07-26T08:30:00Z,2020-07-26T08:30:00Z
SD_P89384_58531,P89384,Siemens,2020-07-26T09:00:00Z,MS01,6,MS01_2020-07-26T09:00:00Z,2020-07-26T09:00:00Z
SD_P89384_58532,P89384,Siemens,2020-07-26T09:30:00Z,MS01,6,MS01_2020-07-26T09:30:00Z,2020-07-26T09:30:00Z
SD_P89384_58533,P89384,Siemens,2020-07-26T10:00:00Z,MS01,4,MS01_2020-07-26T10:00:00Z,2020-07-26T10:00:00Z
SD_P89384_58534,P89384,Siemens,2020-07-26T10:30:00Z,MS01,6,MS01_2020-07-26T10:30:00Z,2020-07-26T10:30:00Z
SD_P89384_58535,P89384,Siemens,2020-07-26T11:00:00Z,MS01,4,MS01_2020-07-26T11:00:00Z,2020-07-26T11:00:00Z
SD_P89384_58536,P89384,Siemens,2020-07-26T11:30:00Z,MS01,4,MS01_2020-07-26T11:30:00Z,2020-07-26T11:30:00Z
SD_P89384_58537,P89384,Siemens,2020-07-26T12:00:00Z,MS01,4,MS01_2020-07-26T12:00:00Z,2020-07-26T12:00:00Z
SD_P89384_58538,P89384,Siemens,2020-07-26T12:30:00Z,MS01,6,MS01_2020-07-26T12:30:00Z,2020-07-26T12:30:00Z
SD_P89384_58539,P89384,Siemens,2020-07-26T13:00:00Z,MS01,6,MS01_2020-07-26T13:00:00Z,2020-07-26T13:00:00Z
SD_P89384_58540,P89384,Siemens,2020-07-26T13:30:00Z,MS01,4,MS01_2020-07-26T13:30:00Z,2020-07-26T13:30:00Z
SD_P89384_58541,P89384,Siemens,2020-07-26T14:00:00Z,MS01,4,MS01_2020-07-26T14:00:00Z,2020-07-26T14:00:00Z
SD_P89384_58542,P89384,Siemens,2020-07-26T14:30:00Z,MS01,5,MS01_2020-07-26T14:30:00Z,2020-07-26T14:30:00Z
SD_P89384_58543,P89384,Siemens,2020-07-26T15:00:00Z,MS01,4,MS01_2020-07-26T15:00:00Z,2020-07-26T15:00:00Z
SD_P89384_58544,P89384,Siemens,2020-07-26T15:30:00Z,MS01,4,MS01_2020-07-26T15:30:00Z,2020-07-26T15:30:00Z
SD_P89384_58545,P89384,Siemens,2020-07-26T16:00:00Z,MS01,5,MS01_2020-07-26T16:00:00Z,2020-07-26T16:00:00Z
SD_P89384_58546,P89384,Siemens,2020-07-26T16:30:00Z,MS01,5,MS01_2020-07-26T16:30:00Z,2020-07-26T16:30:00Z
SD_P89384_58547,P89384,Siemens,2020-07-26T17:00:00Z,MS01,4,MS01_2020-07-26T17:00:00Z,2020-07-26T17:00:00Z
SD_P89384_58548,P89384,Siemens,2020-07-26T17:30:00Z,MS01,5,MS01_2020-07-26T17:30:00Z,2020-07-26T17:30:00Z
SD_P89384_58549,P89384,Siemens,2020-07-26T18:00:00Z,MS01,5,MS01_2020-07-26T18:00:00Z,2020-07-26T18:00:00Z
SD_P89384_58550,P89384,Siemens,2020-07-26T18:30:00Z,MS01,5,MS01_2020-07-26T18:30:00Z,2020-07-26T18:30:00Z
SD_P89384_58551,P89384,Siemens,2020-07-26T19:00:00Z,MS01,4,MS01_2020-07-26T19:00:00Z,2020-07-26T19:00:00Z
SD_P89384_58552,P89384,Siemens,2020-07-26T19:30:00Z,MS01,4,MS01_2020-07-26T19:30:00Z,2020-07-26T19:30:00Z
SD_P89384_58553,P89384,Siemens,2020-07-26T20:00:00Z,MS01,5,MS01_2020-07-26T20:00:00Z,2020-07-26T20:00:00Z
SD_P89384_58554,P89384,Siemens,2020-07-26T20:30:00Z,MS01,4,MS01_2020-07-26T20:30:00Z,2020-07-26T20:30:00Z
SD_P89384_58555,P89384,Siemens,2020-07-26T21:00:00Z,MS01,4,MS01_2020-07-26T21:00:00Z,2020-07-26T21:00:00Z
SD_P89384_58556,P89384,Siemens,2020-07-26T21:30:00Z,MS01,5,MS01_2020-07-26T21:30:00Z,2020-07-26T21:30:00Z
SD_P89384_58557,P89384,Siemens,2020-07-26T22:00:00Z,MS01,4,MS01_2020-07-26T22:00:00Z,2020-07-26T22:00:00Z
SD_P89384_58558,P89384,Siemens,2020-07-26T22:30:00Z,MS01,5,MS01_2020-07-26T22:30:00Z,2020-07-26T22:30:00Z
SD_P89384_58559,P89384,Siemens,2020-07-26T23:00:00Z,MS01,4,MS01_2020-07-26T23:00:00Z,2020-07-26T23:00:00Z
SD_P89384_58560,P89384,Siemens,2020-07-26T23:30:00Z,MS01,6,MS01_2020-07-26T23:30:00Z,2020-07-26T23:30:00Z
SD_P89384_58561,P89384,Siemens,2020-07-27T00:00:00Z,MS01,5,MS01_2020-07-27T00:00:00Z,2020-07-27T00:00:00Z
SD_P89384_58562,P89384,Siemens,2020-07-27T00:30:00Z,MS01,6,MS01_2020-07-27T00:30:00Z,2020-07-27T00:30:00Z
SD_P89384_58563,P89384,Siemens,2020-07-27T01:00:00Z,MS01,6,MS01_2020-07-27T01:00:00Z,2020-07-27T01:00:00Z
SD_P89384_58564,P89384,Siemens,2020-07-27T01:30:00Z,MS01,4,MS01_2020-07-27T01:30:00Z,2020-07-27T01:30:00Z
SD_P89384_58565,P89384,Siemens,2020-07-27T02:00:00Z,MS01,4,MS01_2020-07-27T02:00:00Z,2020-07-27T02:00:00Z
SD_P89384_58566,P89384,Siemens,2020-07-27T02:30:00Z,MS01,6,MS01_2020-07-27T02:30:00Z,2020-07-27T02:30:00Z
